name,id,bin_center,bin_min,bin_max,bin_width,bin_magnitude,count,mass_raw,mass_raw_error,selection_function,selection_function_error,binary_correction,binary_correction_error,mass_corrected,mass_corrected_error,break_mass,break_mass_err,age_16,age,age_84,age_error
NGC_1039,4465,3.383940475,3.163211586,3.620071826,0.45686024,8.548286021,5,10.94426602,4.894424557,0.828005224,0.128886808,0.547213301,1.213777818,13.7648425,6.375538791,0.556739431,0.051627536,8.078,8.101,8.207,
Alessi_36,86,0.12674271,0.110999517,0.144718779,0.033719262,19.81562677,6,177.939837,72.64363427,0.532193415,0.15296362,128.0822981,59.09642213,462.4341185,177.0858817,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,0.165244415,0.144718779,0.188681227,0.043962447,19.12046071,10,227.4668625,71.93133777,0.788116385,0.114549709,140.1064008,59.79120314,428.7273034,116.8973419,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,0.215442109,0.188681227,0.245998519,0.057317292,18.52569702,13,226.8076448,62.90512254,0.866545705,0.092431817,124.0867912,48.63228273,385.8244508,91.72946694,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,0.28088878,0.245998519,0.320727569,0.074729051,17.90041514,27,361.3052731,69.53323223,0.863918857,0.080456652,95.63535308,40.4393589,513.8520295,98.13406467,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,0.366216741,0.320727569,0.418157695,0.097430126,17.26452219,32,328.4405066,58.06062736,0.895783579,0.077262049,60.70868739,25.55133631,427.3603145,76.5113856,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,0.477465497,0.418157695,0.545184995,0.1270273,16.59835643,28,220.4250589,41.65642062,0.90242318,0.07361196,36.60915672,17.42844996,280.8682402,53.21224251,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,0.622509229,0.545184995,0.710800452,0.165615457,15.76983588,26,156.9901779,30.78830694,0.930313782,0.07325722,19.40500108,10.97827989,188.1547078,37.31414932,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,0.811614123,0.710800452,0.926726316,0.215925865,13.96113054,11,50.94341069,15.36001626,0.919725229,0.078459288,9.170149521,6.681044702,64.55996499,18.59772647,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,1.058165009,0.926726316,1.208245807,0.281519491,12.34359888,13,46.177975,12.8074659,0.876531446,0.096867127,6.344967022,4.951951569,59.02758921,16.48984444,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,1.379612743,1.208245807,1.575284854,0.367039047,10.91847564,8,21.79604612,7.706066008,0.849899398,0.098025172,2.931805117,2.907876517,28.57724759,9.970751189,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Alessi_36,86,1.798709373,1.575284854,2.053822457,0.478537603,9.626274139,7,14.62789959,5.528826359,0.875585654,0.129701009,1.283348333,1.680090856,17.98976595,6.987063467,0.384580012,0.045278337,7.165091991,7.460958004,7.783838272,
Teutsch_35,5400,0.268779488,0.23957152,0.301548419,0.0619769,20.05093068,12,193.6205277,55.8934319,0.327331847,0.159667822,129.3565017,48.3648775,720.867928,338.7423338,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,0.338312458,0.301548419,0.379558678,0.078010258,19.44580758,40,512.7530784,81.07338026,0.667526451,0.116257379,116.0903058,39.64329713,884.2292729,184.9855941,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,0.425833534,0.379558678,0.477750107,0.09819143,18.64202439,20,203.6837642,45.54507427,0.837386379,0.074024914,86.1049458,29.59300281,329.3424398,65.54627058,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,0.535996221,0.477750107,0.601343556,0.123593449,17.62410811,42,339.8238367,52.4359564,0.883171885,0.052194364,65.89551752,23.26810906,450.6720741,67.70210924,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,0.674657878,0.601343556,0.7569105,0.155566944,16.19727878,36,231.4116297,38.56860495,0.934484886,0.0476042,42.92211089,16.34807345,290.5576084,46.15000355,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,0.849191159,0.7569105,0.952722448,0.195811948,14.67751874,35,178.7429232,30.2130684,0.953912512,0.045036993,26.8457761,11.20254148,214.2245146,34.74084712,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,1.068876016,0.952722448,1.199190741,0.246468293,13.39017759,20,81.14634052,18.14487335,0.948974284,0.058983986,15.61422249,8.465656699,101.1237478,21.57566523,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,1.345393114,1.199190741,1.509420121,0.31022938,12.13764452,21,67.69184789,14.77157223,0.961394222,0.049782788,8.976716119,5.336678186,79.38680006,16.66878621,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,1.693444894,1.509420121,1.899905514,0.390485393,11.01593141,7,17.92640677,6.775544887,0.90409772,0.076751183,2.974168081,2.835331896,22.80212072,8.187574845,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,2.131537303,1.899905514,2.391409067,0.491503553,10.14274537,3,6.103719866,3.523984308,0.909553125,0.066291879,1.263524732,1.622985738,7.97420462,4.228992504,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,2.682963755,2.391409067,3.010064071,0.618655004,9.386229041,5,8.082048912,3.614402153,0.917388278,0.074525233,0.912935598,1.285132229,9.722781015,4.205524573,0.811731259,0.090179296,7.888,7.9,7.937,
Teutsch_35,5400,3.377043649,3.010064071,3.788764472,0.778700401,8.551125186,3,3.852572821,2.224283955,0.912864372,0.077835454,0.207228856,0.513321583,4.427541249,2.515949105,0.811731259,0.090179296,7.888,7.9,7.937,
Pozzo_1,5201,0.103259649,0.093480742,0.114061515,0.020580773,20.27142862,1,48.58904033,48.58904033,0.139971944,0.16612181,181.4893771,99.43217635,528.6235172,547.8336854,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.125993352,0.114061515,0.139173363,0.025111847,19.78798277,1,39.82184136,39.82184136,0.549474819,0.132003525,206.1855619,87.00229964,278.658112,114.563503,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.153732119,0.139173363,0.169813848,0.030640486,19.29095889,7,228.4559083,86.34821699,0.762422921,0.110608749,250.4031409,98.59361187,550.0477373,156.3237953,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.187577868,0.169813848,0.207200161,0.037386312,18.78691468,12,320.9730851,92.65694855,0.825765238,0.096861549,246.3216794,86.7295169,635.0194235,148.9674742,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.228875117,0.207200161,0.252817464,0.045617304,18.32338674,22,482.2731322,102.8209773,0.856226291,0.082361558,224.1034796,66.83442719,787.3577703,147.7262103,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.279264392,0.252817464,0.3084779,0.055660435,17.87593095,25,449.1520766,89.83041532,0.863753323,0.087785342,186.0459891,58.89141303,706.0463927,130.6798438,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.340747397,0.3084779,0.376392567,0.067914668,17.37790893,36,530.0769508,88.34615847,0.879059924,0.079245296,153.4001242,49.48690662,756.404466,124.5162824,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.415766535,0.376392567,0.459259366,0.082866799,16.91407566,53,639.5806345,87.85315665,0.880386129,0.080097085,110.8365362,35.45358222,837.313946,124.8333265,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.50730193,0.459259366,0.560370167,0.1011108,16.38173971,42,415.3858924,64.09543472,0.896307876,0.079460674,75.53723877,27.92667775,538.9783213,87.07283469,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.618989808,0.560370167,0.683741578,0.123371411,15.89995939,43,348.5410412,53.15201048,0.903202717,0.078423939,51.57085659,20.19931209,437.4654454,70.6671387,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.755266952,0.683741578,0.834274508,0.15053293,14.78519624,52,345.4393665,47.9038211,0.895502933,0.08132363,31.64135715,15.9663335,417.3903635,65.90666749,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,0.921546948,0.834274508,1.017948852,0.183674345,14.16907905,14,76.22185904,20.37114871,0.905938357,0.078760784,12.59614594,8.052175915,96.73195765,24.97943922,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,1.124435242,1.017948852,1.242061044,0.224112191,13.33477307,8,35.696407,12.62058573,0.899379253,0.08213841,8.022363245,6.366542072,47.71241267,15.82986411,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,1.371991537,1.242061044,1.515513901,0.273452858,12.29708159,11,40.22631213,12.12868946,0.872156686,0.091244341,6.409197023,5.132963036,52.53200131,15.58920232,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,1.674049965,1.515513901,1.849170294,0.333656392,10.82699319,10,29.97095284,9.477647462,0.830506146,0.112227983,3.936950948,3.483779242,40.02452596,12.88988475,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,2.042609746,1.849170294,2.256284665,0.407114371,9.933052919,5,12.28156104,5.49248107,0.882932756,0.094872737,1.771625878,2.263448895,15.68158782,6.786353233,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,2.492311856,2.256284665,2.753029565,0.4967449,9.236560759,3,6.039317162,3.486801389,0.867172365,0.102776617,0.862759595,1.33537348,7.827138775,4.316486386,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,3.041020635,2.753029565,3.359138101,0.606108536,8.769813705,1,1.64986952,1.64986952,0.858092947,0.108061654,0.396658526,0.851308596,2.319375087,2.116646711,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,3.710533448,3.359138101,4.098687834,0.739549733,8.301851815,0,0,0,0.857208634,0.10860171,0.19316773,0.548024049,0.19316773,54783368.54,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,4.527446577,4.098687834,5.001057251,0.902369417,7.730863172,1,1.108193585,1.108193585,0.857888032,0.108242532,0.220094196,0.50534394,1.511863686,1.396640827,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,5.524211761,5.001057251,6.102092827,1.101035575,7.308986497,0,0,0,0.858390007,0.107977152,0.082279207,0.362203297,0.082279207,54783368.54,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,6.740425327,6.102092827,7.445533013,1.343440187,6.843528261,0,0,0,0.858943838,0.107684358,0.049278034,0.195226178,0.049278034,54783368.54,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,8.224401156,7.445533013,9.084745746,1.639212733,6.275594479,0,0,0,0.859619601,0.107327101,0.029758485,0.140932653,0.029758485,54783368.54,0.531300828,0.030264852,7.087,7.117,7.178,
Pozzo_1,5201,10.03508994,9.084745746,11.08484848,2.00010273,5.582624076,1,0.499974319,0.499974319,0.86044414,0.106891191,0.045293841,0.160686556,0.626359241,0.607180186,0.531300828,0.030264852,7.087,7.117,7.178,
NGC_2301,4539,0.385907407,0.362474076,0.410855662,0.048381587,20.18669592,5,103.3451013,46.21733432,0.062671193,0.141650672,366.8751095,95.58723565,2015.879972,3800.573018,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,0.437416781,0.410855662,0.46569503,0.054839367,19.70861305,17,309.9962829,75.18514223,0.265482524,0.16671126,348.7458183,86.61060987,1516.416965,790.7932684,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,0.495801419,0.46569503,0.527854136,0.062159106,19.19333717,46,740.0363811,109.1124116,0.48721555,0.16667638,322.0230774,66.26587664,1840.932689,569.6919425,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,0.561979006,0.527854136,0.598309991,0.070455855,18.523515,88,1249.00905,133.1448121,0.737603679,0.130672752,298.6503647,61.71483884,1991.983905,355.5075419,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,0.636989711,0.598309991,0.67817001,0.07986002,17.7353924,118,1477.585411,136.0227625,0.842626106,0.090815729,252.9425873,65.93551729,2006.490693,257.1464088,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,0.722012545,0.67817001,0.768689425,0.090519415,16.85993147,110,1215.208913,115.8656237,0.89539786,0.067107801,193.3286908,50.14087071,1550.5007,172.0612214,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,0.818383886,0.768689425,0.871291009,0.102601584,16.07416743,95,925.911633,94.99652914,0.898313517,0.061978591,144.8158282,38.1917768,1175.53797,133.0370322,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,0.927618487,0.871291009,0.987587441,0.116296432,15.34186227,68,584.7126935,70.90682929,0.919999309,0.058111805,100.3183543,30.64999719,735.8761072,92.14796433,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,1.051433285,0.987587441,1.119406655,0.131819214,14.64696883,57,432.4104083,57.27415773,0.927783654,0.058390808,80.41316365,24.88055929,546.4813106,72.73444178,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,1.191774386,1.119406655,1.268820569,0.149413914,13.94773885,59,394.8762094,51.40850368,0.930815111,0.055601249,63.74908296,20.70022622,487.9753387,64.19465931,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,1.350847655,1.268820569,1.438177653,0.169357084,13.27903661,49,289.3294967,41.33278524,0.935499761,0.073200663,44.13750995,16.36642424,353.4155116,52.96803723,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,1.531153387,1.438177653,1.630139842,0.191962189,12.65454312,36,187.5369317,31.25615529,0.929420687,0.066275643,28.17395109,13.49240518,229.9522571,38.98759265,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,1.735525604,1.630139842,1.847724376,0.217584533,12.06713732,18,82.72646841,19.4988156,0.871352611,0.072663577,15.6261107,9.141905164,110.5663993,25.43650519,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,1.967176606,1.847724376,2.09435122,0.246626845,11.5776135,17,68.93004707,16.71799205,0.930830407,0.064683351,12.09654748,7.080921762,86.14875562,19.9797872,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,2.229747456,2.09435122,2.373896827,0.279545607,11.15050022,19,67.96744254,15.59280071,0.92621358,0.068950711,8.972894826,6.281345412,82.35493541,18.78070332,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,2.52736521,2.373896827,2.690755062,0.316858235,10.7452245,8,25.24788415,8.926475047,0.913107988,0.078103516,4.339480088,3.690895492,31.98997103,10.71378363,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,2.864707789,2.690755062,3.049906264,0.359151202,10.29953508,8,22.27474099,7.875310203,0.891105477,0.093332378,3.457225425,3.19484022,28.45397561,9.755314377,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,3.247077504,3.049906264,3.456995529,0.407089265,9.829199531,3,7.369391085,4.254719927,0.918730258,0.074408504,1.494348748,2.037923334,9.515627051,5.101190315,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,3.680484396,3.456995529,3.918421437,0.461425909,9.209437172,2,4.334390339,3.064876801,0.910165371,0.079868866,0.902997987,1.38721183,5.665198873,3.665824562,0.677767332,0.033491905,,8.33,,
NGC_2301,4539,4.171740703,3.918421437,4.441436627,0.52301519,8.339835128,5,9.559951794,4.275340415,0.895945131,0.089301113,0.605463614,1.046755304,11.27570609,4.999760757,0.677767332,0.033491905,,8.33,,
Trumpler_10,6048,0.14549355,0.130520034,0.162184857,0.031664823,20.43147525,13,410.5502192,113.8661436,0.068721494,0.173035439,494.8466252,140.4376185,6468.96327,15133.99824,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,0.180791024,0.162184857,0.201531727,0.03934687,19.94784387,27,686.2045232,132.0601221,0.468677398,0.143142091,564.7991076,117.2003342,2028.928862,541.3802425,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,0.224651844,0.201531727,0.250424347,0.04889262,19.44064189,59,1206.726084,157.1023547,0.76555993,0.103586125,542.0040884,114.4762934,2118.270081,317.3415506,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,0.279153522,0.250424347,0.311178565,0.060754218,18.93218857,91,1497.838389,157.0161271,0.859009315,0.078548598,446.1861777,88.33816223,2189.867372,258.1418442,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,0.346877584,0.311178565,0.386672065,0.0754935,18.39849156,114,1510.063786,141.4304316,0.894092567,0.062175128,318.5195273,66.61413302,2007.454031,207.9747373,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,0.431031847,0.386672065,0.480480671,0.093808606,17.89300893,97,1034.020268,104.9888514,0.910345775,0.057185797,208.3620541,48.8522654,1344.21647,144.146748,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,0.535602361,0.480480671,0.597047721,0.11656705,17.27963827,81,694.8790408,77.20878231,0.933217609,0.048188178,138.5798657,34.89514096,883.1854476,97.67750761,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,0.665542213,0.597047721,0.741894529,0.144846808,16.34478909,68,469.4615006,56.93056924,0.923007375,0.048372324,89.90931227,24.75133464,598.5309261,71.60653319,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,0.827006133,0.741894529,0.921881909,0.179987379,14.61462041,53,294.4650906,40.44789091,0.941411789,0.049622862,58.25194754,17.68038128,371.0429006,49.29948159,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,1.02764202,0.921881909,1.14553514,0.223653232,13.31627125,52,232.5027886,32.24233561,0.937964678,0.054725706,41.78859292,15.3762292,289.668704,40.33883199,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,1.276953192,1.14553514,1.423447781,0.277912641,12.13591862,44,158.3231329,23.86811034,0.91933761,0.069180936,25.38152323,9.617003156,197.5958776,30.56910434,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,1.586748519,1.423447781,1.76878344,0.345335659,11.0294704,25,72.39333493,14.47866699,0.90476689,0.076288796,12.71895208,7.051993793,92.73219716,18.74385793,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,1.971701766,1.76878344,2.197899283,0.429115843,10.12449371,17,39.61634204,9.608374278,0.900490426,0.087015707,7.564749475,4.374665584,51.55893408,12.29076249,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,2.450046625,2.197899283,2.731120807,0.533221525,9.459014156,10,18.75393159,5.930513891,0.874487699,0.090612153,3.217020573,2.715059704,24.66264139,7.635503878,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,3.044440375,2.731120807,3.393704581,0.662583774,8.837785368,9,13.58318805,4.52772935,0.881699977,0.08814062,1.973625614,1.754542535,17.37930601,5.640987711,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,3.783037067,3.393704581,4.217034543,0.823329962,8.225763008,1,1.214579873,1.214579873,0.913478304,0.077832908,0.569918248,0.785528088,1.899539179,1.548476961,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,4.700821066,4.217034543,5.240108533,1.02307399,7.579596436,4,3.909785644,1.954892822,0.910282424,0.08010741,0.593986665,0.808718754,4.889121383,2.325713531,0.599384948,0.043390822,7.721,7.74,7.751,
Trumpler_10,6048,5.841264123,5.240108533,6.511385468,1.271276935,6.828493602,3,2.359832007,1.362449645,0.90656754,0.082751286,0.121017026,0.300112465,2.724057509,1.550848218,0.599384948,0.043390822,7.721,7.74,7.751,
Ruprecht_145,5301,0.398006968,0.35939816,0.440763377,0.081365217,19.73997835,8,98.32211225,34.76211616,0.139141716,0.162911263,118.0301688,37.36966795,824.6630525,865.0523078,0.634701722,0.04389327,,8.91,,
Ruprecht_145,5301,0.488112948,0.440763377,0.540549108,0.09978573,18.90744796,18,180.3865139,42.51750907,0.559362382,0.115356609,110.4140989,32.65073645,432.9000576,106.1448271,0.634701722,0.04389327,,8.91,,
Ruprecht_145,5301,0.598618288,0.540549108,0.662925626,0.122376518,17.73974274,48,392.2321111,56.61382873,0.819394034,0.054262907,91.09532757,29.92384698,569.780911,81.69504586,0.634701722,0.04389327,,8.91,,
Ruprecht_145,5301,0.734141261,0.662925626,0.813007327,0.150081701,16.33816314,42,279.8475738,43.18141811,0.893214972,0.042236334,67.02463728,21.01674693,380.3283577,54.75679175,0.634701722,0.04389327,,8.91,,
Ruprecht_145,5301,0.900345681,0.813007327,0.99706647,0.184059144,15.08978698,46,249.9196677,36.84864469,0.930621671,0.040234634,48.80088187,15.94126567,317.3521906,44.2351843,0.634701722,0.04389327,,8.91,,
Ruprecht_145,5301,1.104177614,0.99706647,1.22279531,0.22572884,13.93816203,40,177.2037638,28.01837518,0.960026251,0.039516259,31.84949305,11.82912057,216.4316997,32.39472215,0.634701722,0.04389327,,8.91,,
Ruprecht_145,5301,1.354155664,1.22279531,1.499627572,0.276832262,12.83206408,32,115.5934635,20.43423047,0.929982783,0.044272163,19.53632131,8.795015637,143.8326692,24.39599693,0.634701722,0.04389327,,8.91,,
